0.693424,0.693424,0.696112,0.696829,0.711521,0.750224,0.755958,0.758825,0.775847,0.775309,0.779072,0.779072,
0.703100,0.696829,0.694320,0.703817,0.702562,0.733560,0.751120,0.754345,0.758108,0.757570,0.765275,0.774951,
0.694678,0.696112,0.695216,0.695753,0.705967,0.722272,0.752016,0.756495,0.776026,0.778534,0.779072,0.779789,
0.698799,0.698441,0.698620,0.697366,0.706146,0.736248,0.752016,0.753270,0.758825,0.762408,0.774772,0.776384,
0.696291,0.700054,0.702204,0.702025,0.707221,0.750762,0.754345,0.756854,0.777101,0.775309,0.774772,0.779072,
0.696112,0.695933,0.697545,0.700950,0.704892,0.740369,0.753449,0.762229,0.775130,0.776205,0.779789,0.779789,
0.695574,0.695037,0.695395,0.696470,0.707938,0.740727,0.756137,0.755779,0.764917,0.775130,0.775847,0.774772,
0.699695,0.699516,0.695753,0.696470,0.703458,0.740548,0.754703,0.752912,0.765992,0.775130,0.774951,0.775309,
0.698620,0.698799,0.699158,0.701846,0.706683,0.753270,0.752374,0.761691,0.775309,0.775130,0.779072,0.779789,
